shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
170,50.100932826737846,118.04155754727891,51
170,50.10085362857475,118.04758613446839,52
170,50.100900600445065,118.04810749738112,53
170,50.098042132281485,118.04814566442444,54
170,50.09532353097972,118.04801614360126,55
170,50.09282905693249,118.04791652014728,56
170,50.09212220203365,118.04751987512316,57
170,50.09147895501432,118.04686798168073,58
170,50.09132933404862,118.04655947999531,59
170,50.091251578086705,118.04626383254674,60
170,50.09112316266125,118.04613345385825,61
170,50.090998281275255,118.04619221608405,62
170,50.09089799614252,118.04656745319454,63
170,50.09066933638679,118.04679439796134,64
170,50.08940222917255,118.04937546464072,65
170,50.0891230141675,118.05023548290654,66
170,50.08893364979161,118.05100653655677,67
170,50.08884379753571,118.05195551943814,68
170,50.08879061323094,118.05578933580378,69
170,50.088542050910554,118.05640296895642,70
170,50.08853026902708,118.05683634037167,71
170,50.08864573136014,118.05704200816199,72
170,50.08883050146506,118.05802745562804,73
170,50.08871148062064,118.06078728391645,74
170,50.088383587741134,118.06888599573854,75
170,50.087825478035654,118.08322710889284,76
170,50.08654509362289,118.08307751138189,77
170,50.087673905801765,118.08356788925407,78
170,50.08826848137555,118.08341808612668,79
170,50.08852297080407,118.0726131818582,80
170,50.088882815768685,118.0664118242141,81
170,50.08884602250258,118.05816216309125,82
170,50.08902016384408,118.05706690049564,83
170,50.08914740673155,118.05682450631424,84
170,50.089142923126616,118.056454385904,85
170,50.08904608371893,118.0562221934998,86
170,50.088888207900254,118.05568598818942,87
170,50.088939259059806,118.05319511466611,88
170,50.08894486832734,118.0520469125688,89
170,50.08898413318166,118.05154566698319,90
170,50.08904770478238,118.05117264701246,91
170,50.08916362924895,118.05061020283789,92
170,50.08950859636562,118.04953088962856,93
170,50.091070733446024,118.0466818362713,94
170,50.09120445319989,118.04667333180774,95
170,50.09130459352898,118.04673209403354,96
170,50.09144361152126,118.04685329112424,97
170,50.09192469888612,118.04748616058264,98
170,50.092838481594036,118.04807077099002,99
170,50.09563262178473,118.04820783441953,100
170,50.09919533097974,118.04831663191102,101
170,50.10107963853308,118.04830581989319,102
170,50.10108957406879,118.04670021203795,103
170,50.10123579322832,118.0338051188838,104
170,50.1012115609066,118.03234085767185,105
170,50.09876814233109,118.0321417072371,106
170,50.09276779658725,118.03212049932512,107
170,50.09271360467811,118.03254652546217,108
170,50.09268620738129,118.03611253234882,109
170,50.09261786270897,118.04156592565732,110
170,50.09252251239305,118.04297932164006,111
170,50.09231591934977,118.04379093149826,112
170,50.09199808217943,118.04462876932308,113
170,50.09122448128246,118.04603796524131,114
170,50.09099771228056,118.04614262489459,115
170,50.08837923157068,118.04253243120863,116
170,50.0864954257236,118.042409915721,117
170,50.08482449387064,118.04249203217837,118
170,50.08489690994266,118.04079147208498,119
170,50.08488649556131,118.03354939620841,120
170,50.08493996513131,118.02844418757365,121
170,50.084535573737675,118.02834881135641,122
170,50.08444747928263,118.0281182642912,123
170,50.08448279157181,118.02659685010016,124
170,50.08524631610752,118.02671804719091,125
170,50.08748934526163,118.02672105841118,126
170,50.09054410604851,118.02675732424171,127
170,50.09179079475944,118.0267142725323,128
170,50.09188268712143,118.0268060885101,129
170,50.09203477378385,118.02324496236912,130
170,50.09208921521709,118.01740423440202,131
170,50.09203318978742,118.01505900349369,132
170,50.091928386230414,118.01341012246478,133
170,50.09179233284594,118.0129970674672,134
170,50.091646247194475,118.01271060161646,135
170,50.091269249907334,118.01252696966083,136
170,50.09065662299013,118.01286485245917,137
170,50.08981307003428,118.01375363112437,138
170,50.08929684855168,118.0143482175014,139
170,50.08832856927915,118.01561933179345,140
170,50.087169502375126,118.01738082614997,141
180,50.08445443958159,118.0193566663073,0
180,50.0844589066382,118.0265734046728,1
180,50.08748934526163,118.02672105841118,2
180,50.09054410604851,118.02675732424171,3
180,50.09178551474915,118.02670486830836,4
180,50.09187826922396,118.02679047979554,5
180,50.0926720444163,118.03204316986829,6
180,50.09275686658142,118.03226026364693,7
180,50.092791423716754,118.03232065815676,8
180,50.093425840070196,118.03247178295968,9
180,50.09758360761538,118.0326738354438,10
180,50.101159260040575,118.03249644501112,11
180,50.10105966554934,118.03429729801182,12
180,50.100932826737846,118.04155754727891,13
180,50.10085362857475,118.04758613446839,14
180,50.100875701271114,118.05698385804199,15
180,50.13532351056372,118.05793139893298,16
180,50.13864734974506,118.05979709960202,17
180,50.14444703729682,118.05873937953764,18
180,50.14830682919621,118.06125880996875,19
180,50.148360269716406,118.06111377494267,20
180,50.144531767779846,118.0581811383926,21
180,50.13864734974506,118.05938576402144,22
180,50.135511836235,118.05744661057012,23
180,50.10095815314815,118.05685898831219,24
180,50.101031181835054,118.04825766751114,25
180,50.10108957406879,118.04670021203795,26
180,50.10123579322832,118.0338051188838,27
180,50.1011984277899,118.03231728459073,28
180,50.09876814233109,118.0321417072371,29
180,50.09286001094478,118.03217509501178,30
180,50.0927148487557,118.03100406918173,31
180,50.091956809571876,118.02675456954645,32
180,50.09188664686721,118.0266517356513,33
180,50.09181024615478,118.02659519232702,34
180,50.09008862581168,118.02642761279641,35
180,50.08552654698433,118.02643790644072,36
180,50.085232116764345,118.02633435780375,37
180,50.084477190402325,118.02641797968502,38
180,50.084524146400135,118.02553205725462,39
180,50.08457224508461,118.02116639600895,40
190,50.08445443958159,118.0193566663073,0
190,50.08446971068169,118.02666504065537,1
190,50.087069063931935,118.02659501378066,2
190,50.08748934526163,118.02672105841118,3
190,50.08825928632117,118.02663395565783,4
190,50.08928072202421,118.02671579662788,5
190,50.09042924216069,118.02666112128469,6
190,50.09054410604851,118.02675732424171,7
190,50.09071435162998,118.02666112128469,8
190,50.09185411994389,118.02673498189989,9
190,50.0924386911825,118.03048266691813,10
190,50.092704176405206,118.0322914252136,11
190,50.09271414765252,118.03293255328828,12
190,50.09259460939903,118.03488799391718,13
190,50.09268672671742,118.03558643495488,14
190,50.09265930576664,118.03785175415202,15
190,50.09261194226922,118.04167909447652,16
190,50.09253335723504,118.04258201183664,17
190,50.09241043914734,118.04282567756337,18
190,50.09245795941067,118.04304476436481,19
190,50.09231124528901,118.043789474389,20
190,50.092085955019655,118.04442295263968,21
190,50.09182919137434,118.0449663329684,22
190,50.091200987140375,118.04612424912747,23
190,50.09097164068543,118.04624858911774,24
190,50.09093424713763,118.04649532628595,25
190,50.09066933638679,118.04679439796134,26
190,50.089445960244454,118.04931046137732,27
190,50.089116885546154,118.05023524005468,28
190,50.088935519547746,118.05101527921232,29
190,50.088866338522145,118.05154858120171,30
190,50.08883268285196,118.05296294859048,31
190,50.088782822556404,118.05583053961533,32
190,50.0885512473238,118.05639480753813,33
190,50.088527683558496,118.05682817895338,34
190,50.088654927753495,118.05708159105214,35
190,50.08899188760097,118.05708526369122,36
190,50.08914740673152,118.05679879784049,37
190,50.08960052485313,118.05659989330493,38
190,50.09102648450277,118.05664652080125,39
190,50.09858934431046,118.05688742953232,40
190,50.10091230350911,118.05694959952744,41
190,50.112714784952345,118.05713610951278,42
190,50.125273070258,118.05782346415282,43
190,50.13329677209242,118.05780877359636,44
190,50.13545314802026,118.05787120846131,45
190,50.13780715925548,118.0593549546627,46
190,50.13842597316329,118.0597517165562,47
190,50.13968086940992,118.05982505246908,48
190,50.14303971132616,118.05865715323132,49
190,50.14380465636501,118.05859471836638,50
190,50.14467851544156,118.05862818939562,51
190,50.145362752730826,118.05901707186432,52
190,50.148184613766695,118.06120229213619,53
190,50.148360269716406,118.06111377494267,54
190,50.1481328379994,118.0609084810072,55
190,50.14544983516903,118.05898034547319,56
190,50.144647258587064,118.05853228350149,57
190,50.14439306730146,118.05846250335836,58
190,50.143376288650366,118.0584404675237,59
190,50.13974206976024,118.05946880647515,60
190,50.138805225054604,118.05942840744494,61
190,50.138042554008905,118.05916397742884,62
190,50.1355849757108,118.05759208788875,63
190,50.13255284693423,118.05736805690286,64
190,50.11017318644114,118.05681716103605,65
190,50.0995165663305,118.0566261838022,66
190,50.08955740929301,118.05653069518529,67
190,50.08913562499687,118.05644989712482,68
190,50.08903194560709,118.05625524725185,69
190,50.088897501158655,118.05569842837578,70
190,50.08894237531962,118.05206148366132,71
190,50.08904770478238,118.05112019107908,72
190,50.089146801521196,118.05068597251935,73
190,50.08939111461833,118.04984667758525,74
190,50.08960551079996,118.04936486012309,75
190,50.09066251981384,118.04745313277319,76
190,50.09106637087596,118.04667600783421,77
190,50.09126580224393,118.046652694086,78
190,50.09135056032399,118.04618641912262,79
190,50.09159902995302,118.0459551030272,80
190,50.09191893416407,118.04527718294402,81
190,50.09207473721929,118.04492456250298,82
190,50.0923056364155,118.04437668942091,83
190,50.092590753326604,118.043311785403,84
190,50.092641856062514,118.04289140938134,85
190,50.09276649666687,118.04176457821984,86
190,50.092880308835475,118.04090294094343,87
190,50.092787824016426,118.04051798865552,88
190,50.09281019870192,118.03776869892398,89
190,50.09282552268392,118.03421573993877,90
190,50.092899939654465,118.03377767665927,91
190,50.09283629526369,118.03224479771737,92
190,50.0927148487557,118.03100406918173,93
190,50.09256634374588,118.0306459347216,94
190,50.091923919869664,118.02672721065062,95
190,50.091844148517616,118.02660287066034,96
190,50.09013706210177,118.02655094211131,97
190,50.09008862581168,118.02642761279641,98
190,50.090005109233196,118.02654359683308,99
190,50.085542060769306,118.02642607238148,100
190,50.085232116764345,118.02633435780375,101
190,50.08451684217922,118.02643062526029,102
190,50.084524146400135,118.02553205725462,103
190,50.084546761055016,118.02120834567036,104
200,50.08445443958159,118.0193566663073,0
200,50.084456869229,118.0259706651316,1
200,50.08444041509768,118.02824576135153,2
200,50.084429195507575,118.02840312915167,3
200,50.0848891965482,118.02973201279733,4
200,50.08482117837977,118.03264768842762,5
200,50.084801544251334,118.03407492694835,6
200,50.084821879598486,118.03699715957059,7
200,50.08471459301449,118.03934456258925,8
200,50.084756742746364,118.04255997600198,9
200,50.086594826259834,118.04258935711489,10
200,50.086863434418696,118.04269190683816,11
200,50.0870496232252,118.04260037503221,12
200,50.08786226752988,118.04260120178677,13
200,50.08833345430218,118.04262742975347,14
200,50.09012104711074,118.0451158080931,15
200,50.09080330072469,118.0460122567676,16
200,50.09094467642954,118.04631708581394,17
200,50.0909423201712,118.0464896998522,18
200,50.09066933638679,118.04679439796134,19
200,50.09051543740871,118.04728726516876,20
200,50.089387998387664,118.04937675984844,21
200,50.0889168219831,118.05107283502778,22
200,50.08883829213197,118.05192961527298,23
200,50.08882426893072,118.05307927447957,24
200,50.08881024572537,118.05416336376946,25
200,50.08879622251593,118.0548234342645,26
200,50.08876256679651,118.05586818160434,27
200,50.088555370981524,118.05636909906441,28
200,50.08853180721825,118.05682817895347,29
200,50.08864020043338,118.05705955521753,30
200,50.08883813523716,118.05712566272156,31
200,50.089017218402844,118.05706322785664,32
200,50.08923654933425,118.05672933317736,33
200,50.08964164789066,118.05660782060671,34
200,50.09118737041697,118.05673269033653,35
200,50.09512763770849,118.05694203076591,36
200,50.09867100978498,118.05713790485188,37
200,50.10619666468845,118.05737295375506,38
200,50.114537578263324,118.05743171598087,39
200,50.132056301844315,118.05786263897005,40
200,50.134429313160375,118.05794098860446,41
200,50.13538350675731,118.05788222637865,42
200,50.13808276716342,118.059625505744,43
200,50.138955286213104,118.0598017924214,44
200,50.13988427974314,118.05964509315257,45
200,50.1412024616245,118.05929251979778,46
200,50.14303833833685,118.05867061957477,47
200,50.14411474983064,118.05858247623608,48
200,50.14463882479288,118.05863634160973,49
200,50.148360269716406,118.06111377494267,50
200,50.14833260830273,118.06096952112556,51
200,50.1451840045506,118.0588494271513,52
200,50.14460412342839,118.05852594889556,53
200,50.1441699083232,118.0584909782733,54
200,50.14380852629471,118.05850409225664,55
200,50.14363483783667,118.05850409225667,56
200,50.14303812913524,118.05859151881229,57
200,50.14141885393135,118.05905487955717,58
200,50.140118911681434,118.05947452702418,59
200,50.13987236692481,118.0595400969409,60
200,50.13945211725183,118.05960566685766,61
200,50.13887496835122,118.05963626615211,62
200,50.1384547099165,118.05950949764646,63
200,50.13839587344104,118.0595007549909,64
200,50.13751051583567,118.05899368096823,65
200,50.1358798459768,118.05789210636723,66
200,50.135498787964366,118.05766479732254,67
200,50.1342154967502,118.05768228263366,68
200,50.13142463984018,118.05734198759804,69
200,50.10590709431307,118.05700976668665,70
200,50.08968406167399,118.05656007629827,71
200,50.089120897824486,118.05641317073378,72
200,50.08903606922347,118.05625157461282,73
200,50.088899400606,118.0556786429113,74
200,50.08892523588808,118.05422893368606,75
200,50.08894206369362,118.05207824041744,76
200,50.08903181189009,118.05124768813891,77
200,50.089115950671626,118.0507930700496,78
200,50.08941884906209,118.04980514997091,79
200,50.08951981476683,118.04953412764846,80
200,50.09038362376801,118.0479167363692,81
200,50.091085888087854,118.04667016925477,82
200,50.091177192739856,118.04665364237874,83
200,50.09124964727539,118.04655723560207,84
200,50.09127851124683,118.0464342021918,85
200,50.0912791003073,118.046342386214,86
200,50.091254359761706,118.0462625063133,87
200,50.09117130212238,118.04615140898015,88
200,50.09110945059534,118.04613855474324,89
200,50.090930538877814,118.04610040010628,90
200,50.09042849653746,118.04539010891132,91
200,50.0896167291784,118.04418046537361,92
200,50.08854380404417,118.04281539684786,93
200,50.0884281265222,118.04263342878423,94
200,50.08825611032718,118.04253794016729,95
200,50.087544475124425,118.04252692224996,96
200,50.0864954257236,118.042409915721,97
200,50.084839222363236,118.04248652321974,98
200,50.08489690994266,118.04079147208498,99
200,50.08488649556131,118.03354939620841,100
200,50.08492641494674,118.0292650224153,101
200,50.08491934528373,118.02861129265334,102
200,50.08484864859613,118.02842766069769,103
200,50.08473072107839,118.02841187180694,104
200,50.084537183953266,118.02836378720136,105
200,50.08447547629981,118.02816707745117,106
200,50.084450232236854,118.02799659566769,107
200,50.084524146400135,118.02553205725462,108
200,50.08457224508461,118.02116639600895,109
230,50.09259460939903,118.03488799391718,0
230,50.092605827077755,118.04231925114611,1
230,50.09241043914734,118.04282567756337,2
230,50.09233660206351,118.043683105414,3
230,50.09192154386976,118.0448283932928,4
230,50.09155135379905,118.04548409246006,5
230,50.09116713835288,118.04611793498842,6
230,50.091074589646354,118.04615290561067,7
230,50.090990454303494,118.04623158951074,8
230,50.09093716850996,118.04639769996646,9
230,50.09093716850996,118.04651572581656,10
230,50.09066933638679,118.04679439796134,11
230,50.09026688425728,118.04773532626764,12
230,50.08940307315191,118.04938331684134,13
230,50.08904969139392,118.05047614878679,14
230,50.08885897634669,118.05137664230982,15
230,50.08879166497236,118.05383332852315,16
230,50.08878325104392,118.05569988548594,17
230,50.08867386983979,118.05613264693633,18
230,50.08855046510465,118.05644301120883,19
230,50.08850559057674,118.05667469158125,20
230,50.08861777681775,118.0570724824094,21
230,50.0887103302689,118.05735661871519,22
230,50.08880288354131,118.05782435078784,23
230,50.0888337345924,118.05815220037148,24
230,50.088828125311856,118.05928437426694,25
230,50.08873837673397,118.06866087235872,26
230,50.088383587741134,118.06888599573854,27
220,50.085232116764345,118.02633435780375,0
220,50.08445689386624,118.02636171907852,1
220,50.084524146400135,118.02553205725462,2
220,50.08457224508461,118.02116639600895,3
220,50.084482137925676,118.02004077910617,4
220,50.08458942502999,118.01967358757251,5
220,50.08476823633685,118.01938835843475,6
220,50.084879730108206,118.01931295303052,7
220,50.084961772529056,118.01917853470123,8
220,50.08535094620212,118.01910968628866,9
220,50.085786396241865,118.01903100238859,10
220,50.08630808963126,118.01904739486775,11
220,50.08647006585905,118.0190146099094,12
220,50.08660469503441,118.01891297653849,13
220,50.0866972523731,118.01880150768004,14
220,50.0875996770584,118.01716553825773,15
220,50.08782019705702,118.01688249478289,16
220,50.08822231914941,118.01600822922754,17
220,50.08829383833112,118.01581151947737,18
220,50.08830225234546,118.01524352007364,19
220,50.08832749437967,118.01469273277314,20
220,50.08843792812307,118.01389851715679,21
220,50.08866037246226,118.01274038850262,22
220,50.089217267592,118.00985121404689,23
220,50.08968423415743,118.00659566768144,24
220,50.09040080163,118.00428651378027,25
220,50.09049194936657,118.00363518594126,26
220,50.09087056118461,118.00137302381424,27
220,50.09116082821939,117.99991737166292,28
220,50.09172873689801,117.99862892279923,29
220,50.09244807822938,117.99791093221108,30
220,50.09331744320442,117.99779618485638,31
220,50.09348921103144,117.99752734819825,32
220,50.09421483566782,117.99719294162294,33
220,50.094441985469594,117.99677985114758,34
220,50.09454925027945,117.99631758323463,35
220,50.09545923881026,117.99177249517308,36
220,50.09622759779578,117.98713123790134,37
220,50.09694126326065,117.98340795946277,38
140,50.07478374752575,118.01418659446587,0
140,50.07418740946244,118.0142123029397,1
140,50.07270949621003,118.01751400550165,2
140,50.0711796783761,118.02091119668059,3
140,50.07173362421431,118.02186975548888,4
140,50.074677680033005,118.02642015534909,5
140,50.07602354126308,118.02646422701842,6
140,50.080117461302436,118.02646422701842,7
140,50.080195716486486,118.03034837001445,8
140,50.08013961354216,118.03403777066224,9
140,50.08007790022755,118.03815119010486,10
140,50.080089179807054,118.03942129780674,11
140,50.07868922493194,118.03948006003253,12
140,50.078661277301,118.04131603141882,13
140,50.078717507253195,118.04227861103614,14
140,50.07884006378587,118.04244755243529,15
140,50.08075850405638,118.04247693354822,16
140,50.080944684504445,118.04264491506447,17
140,50.08106016826862,118.04247693354822,18
140,50.083327302619516,118.04252835049579,19
140,50.0833682311531,118.04267988568671,20
140,50.08355353883309,118.042535695774,21
140,50.08484495010819,118.04257976744334,22
140,50.08489690994266,118.04079147208498,23
140,50.08488649556131,118.03354939620841,24
140,50.08497691718419,118.02853559547779,25
140,50.08476011393888,118.02840338046974,26
140,50.08450560453007,118.02822709379234,27
140,50.084533883419994,118.02669927592163,28
140,50.08748934526163,118.02672105841118,29
140,50.090544106048505,118.02675732424171,30
140,50.09168790652077,118.02671396647801,31
140,50.09187169146312,118.02677272870382,32
140,50.09194709020994,118.02642015534903,33
140,50.091975364709405,118.02235821649079,34
140,50.09167848163292,118.0223361806561,35
140,50.091600081632336,118.02317064979684,36
140,50.0917303184931,118.02362894962364,37
140,50.09191410327279,118.02389337963969,38
140,50.09189054116094,118.02635404784498,39
140,50.09189996600707,118.027007777607,40
140,50.09271992052478,118.03220088931182,41
140,50.09272934520779,118.03235514015454,42
140,50.09333723334644,118.032369830711,43
140,50.093425840070196,118.03247178295968,44
140,50.093480957709396,118.03236248543273,45
140,50.09745794611627,118.03248000988434,46
140,50.09758360761538,118.0326738354438,47
140,50.09768411563128,118.03248735516254,48
140,50.10110008783253,118.03256080794479,49
140,50.10105966554933,118.0342972980118,50
140,50.101123645415825,118.03468359335172,51
140,50.101057684153425,118.04130903431039,52
140,50.100932826737846,118.04155754727891,53
140,50.101062395675186,118.04177178683855,54
140,50.10099643432844,118.047442341628,55
140,50.10085362857475,118.04758613446839,56
140,50.10097758821269,118.04785367720858,57
140,50.10096816515204,118.04820625056335,58
140,50.098042132281485,118.04814566442441,59
140,50.09532353097972,118.04801614360126,60
140,50.09295789320331,118.04795651110373,61
140,50.092326438354874,118.04770677164409,62
140,50.09149705218073,118.04678126658779,63
140,50.091341540674996,118.04641400267656,64
140,50.09193530916356,118.04520203176949,65
140,50.0923500002524,118.04426918143494,66
140,50.0927458383986,118.04266791078199,67
140,50.09279296176963,118.04106664012897,68
140,50.092880308835475,118.04090294094343,69
140,50.09278353709913,118.04064061399195,70
140,50.09284950975368,118.03578538508543,71
140,50.092899939654465,118.03377767665927,72
140,50.0928542220827,118.03214947236421,73
140,50.09201542022175,118.02680210981663,74
140,50.09199657057305,118.02227007315203,75
140,50.09162900094136,118.0222921089867,76
140,50.091600081632336,118.02317064979684,77
140,50.091709112511616,118.02374647407517,78
140,50.09186933525037,118.0239594871437,79
140,50.09182221097105,118.0265597156352,80
140,50.09008862581168,118.02642761279641,81
140,50.08888156427444,118.02644219118363,82
140,50.085232116764345,118.02633435780372,83
140,50.084380705899946,118.02638342895783,84
140,50.08437127957503,118.02818302212287,85
140,50.084446690122434,118.02848417853008,86
140,50.08488972469256,118.02968880415892,87
140,50.08482117837977,118.03264768842762,88
140,50.08479546236097,118.03682106931508,89
140,50.08471459301449,118.03934456258925,90
140,50.08477660987244,118.04028069535889,91
140,50.0847483311257,118.04244020715697,92
140,50.07889898508426,118.04233737326179,93
140,50.078762287561055,118.04208763380215,94
140,50.078781142415004,118.03964900143156,95
140,50.0801763810309,118.0394800600324,96
140,50.08022096278998,118.03758728882099,97
140,50.08026303993302,118.0335132113284,98
140,50.08035280438133,118.02944350516363,99
140,50.080322501645085,118.02636139312314,100
140,50.08020937604723,118.02633201201024,101
140,50.07564877809563,118.02614103477656,102
140,50.07475546288393,118.0261116536635,103
140,50.071629907182555,118.02127478795269,104
140,50.071389471382496,118.02085243445461,105
140,50.073072496667436,118.01719081325976,106
140,50.07432176295393,118.01441797072984,107
140,50.07524101358606,118.01449509615126,108
150,50.080195716486486,118.03034837001445,0
150,50.08013961354216,118.03403777066224,1
150,50.08007790022755,118.03815119010486,2
150,50.08010803413918,118.03939558933251,3
150,50.07875993070381,118.03946904211476,4
150,50.078731648407576,118.03976285324374,5
150,50.078661277301,118.04131603141882,6
150,50.07870336609465,118.0420986517192,7
150,50.07875993070381,118.04235573645708,8
150,50.07885891860926,118.04245857035224,9
150,50.08077264460872,118.0424806061869,10
150,50.080944684504445,118.04264491506447,11
150,50.08098946588919,118.04250264202157,12
150,50.083209470835385,118.04252467785626,13
150,50.0833682311531,118.04267988568671,14
150,50.08344042085976,118.04253202313448,15
150,50.08484495010819,118.04257609480378,16
150,50.08489690994266,118.04079147208498,17
150,50.08488649556131,118.03354939620841,18
150,50.08492978612733,118.02865679256806,19
150,50.08484495010819,118.02843643422132,20
150,50.08471298266883,118.02834829088258,21
150,50.08460929371161,118.02837032671727,22
150,50.08451974397711,118.02826749282214,23
150,50.08448203877571,118.02805447975359,24
150,50.08449146507885,118.0268204730119,25
150,50.08466585135244,118.02657073355225,26
150,50.087371113898676,118.026563388274,27
150,50.08748934526163,118.02672105841118,28
150,50.08762560809219,118.02659276938688,29
150,50.090544106048505,118.02675732424171,30
150,50.09169733140674,118.02668825800387,31
150,50.09182927961591,118.02684985412479,32
150,50.091918815693774,118.02648259021356,33
150,50.091965939878094,118.02233250801659,34
150,50.09165963185168,118.0223104721819,35
